step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
352,CASH_OUT,451768.03,C1192103869,0.0,0.0,C14990083,5696439.6,6148207.63,0,0
327,CASH_IN,137031.5,C392498455,160155.73,297187.23,C520567801,9347505.27,9210473.77,0,0
351,CASH_OUT,15137.39,C503144206,0.0,0.0,C1270939323,7821506.82,7836644.21,0,0
596,PAYMENT,16304.84,C1368327298,0.0,0.0,M270547808,0.0,0.0,0,0
119,PAYMENT,1588.92,C29683655,134802.0,133213.08,M277909998,0.0,0.0,0,0
156,CASH_OUT,154665.31,C1661657183,0.0,0.0,C1669646913,7817110.78,7971776.09,0,0
401,CASH_OUT,248983.08,C1381360511,0.0,0.0,C1114001063,12293671.96,12542655.04,0,0
253,CASH_OUT,226245.12,C1625656190,261.0,0.0,C4972462,109448.03,335693.16,0,0
138,CASH_OUT,55275.14,C130410313,0.0,0.0,C1008094690,190319.18,245594.32,0,0
619,PAYMENT,1914.69,C824274723,152056.67,150141.98,M741337033,0.0,0.0,0,0
229,PAYMENT,14749.33,C1581133906,268537.33,253788.0,M1678176449,0.0,0.0,0,0
201,CASH_OUT,86358.09,C1478211612,51298.0,0.0,C1739025484,33989.05,120347.15,0,0
336,PAYMENT,7667.12,C807539219,0.0,0.0,M738745768,0.0,0.0,0,0
181,PAYMENT,2373.03,C436844665,635529.0,633155.97,M1761933778,0.0,0.0,0,0
139,PAYMENT,5539.38,C1066979361,489150.2,483610.82,M244968552,0.0,0.0,0,0
15,PAYMENT,9982.83,C217932868,57594.23,47611.4,M17681222,0.0,0.0,0,0
378,PAYMENT,9115.04,C2109598944,10157.17,1042.13,M330617639,0.0,0.0,0,0
40,CASH_IN,175229.89,C59388822,2550894.49,2726124.38,C1353744466,347747.08,172517.19,0,0
204,PAYMENT,3841.19,C488115849,6156.0,2314.81,M1612249869,0.0,0.0,0,0
347,CASH_OUT,252110.85,C752963194,0.0,0.0,C1417307084,3393594.15,3645705.0,0,0
252,CASH_OUT,69888.0,C621747499,0.0,0.0,C1416384260,79456.43,149344.44,0,0
16,PAYMENT,3172.1,C1963239913,242361.29,239189.19,M1036296901,0.0,0.0,0,0
9,PAYMENT,14288.75,C1852957359,0.0,0.0,M1165750284,0.0,0.0,0,0
352,CASH_IN,313125.2,C408083690,3644802.0,3957927.2,C2086560838,628918.35,477942.26,0,0
370,CASH_OUT,350183.96,C1845061362,0.0,0.0,C1165506567,14971762.51,15321946.48,0,0
133,CASH_OUT,241133.37,C768420155,70147.0,0.0,C491230314,0.0,241133.37,0,0
300,CASH_OUT,261688.82,C1716261720,20705.0,0.0,C748219769,659947.64,921636.46,0,0
303,CASH_IN,89799.92,C740571587,979296.77,1069096.7,C494111487,592743.37,502943.45,0,0
226,PAYMENT,41887.59,C511119800,0.0,0.0,M1874147342,0.0,0.0,0,0
324,CASH_OUT,320195.29,C794810612,5290.0,0.0,C1480754965,835462.28,1155657.57,0,0
234,CASH_IN,156961.13,C1007594793,9764415.87,9921377.0,C1851145531,366584.9,209623.77,0,0
14,PAYMENT,15658.96,C1269691865,1569.0,0.0,M116822512,0.0,0.0,0,0
380,PAYMENT,12615.32,C868613616,0.0,0.0,M1617524467,0.0,0.0,0,0
351,PAYMENT,13658.25,C640803104,243085.0,229426.75,M812729011,0.0,0.0,0,0
204,PAYMENT,11580.52,C1904579766,0.0,0.0,M68612869,0.0,0.0,0,0
35,CASH_IN,42165.4,C699956650,1886754.71,1928920.11,C2115553808,56575.76,14410.36,0,0
135,CASH_OUT,186710.65,C2130669046,0.0,0.0,C709299997,2019325.89,2299092.55,0,0
211,CASH_OUT,148497.73,C375980774,398.0,0.0,C1747840806,305183.37,458249.93,0,0
215,PAYMENT,118.1,C1278399958,99649.0,99530.9,M119402649,0.0,0.0,0,0
302,PAYMENT,13401.27,C1719009378,249058.16,235656.89,M1928362627,0.0,0.0,0,0
380,PAYMENT,619.9,C1059235920,2636.0,2016.1,M381848324,0.0,0.0,0,0
307,PAYMENT,10035.73,C226362368,145112.3,135076.57,M773671922,0.0,0.0,0,0
478,PAYMENT,9812.32,C1267458024,628.0,0.0,M1571486982,0.0,0.0,0,0
15,CASH_IN,135215.56,C826478823,137.0,135352.56,C1960277512,419303.44,284087.88,0,0
588,CASH_IN,298714.71,C1092666454,31029.0,329743.71,C2109271377,0.0,0.0,0,0
193,PAYMENT,5813.45,C574272562,297035.0,291221.55,M1474720590,0.0,0.0,0,0
179,PAYMENT,4022.23,C1225178096,23147.0,19124.77,M1449563309,0.0,0.0,0,0
331,CASH_OUT,70082.03,C1873731903,5077.0,0.0,C878597391,25988.4,96070.42,0,0
18,PAYMENT,10702.02,C1610938152,141301.0,130598.98,M285058137,0.0,0.0,0,0
253,CASH_IN,27415.94,C1813780038,35480.0,62895.94,C1525526255,305018.42,277602.48,0,0
43,CASH_IN,193843.39,C358712569,586920.78,780764.16,C937819227,1590355.35,1396511.96,0,0
356,TRANSFER,1164192.93,C527679562,959.0,0.0,C121048471,131335.06,1295527.99,0,0
238,TRANSFER,736951.54,C650791242,0.0,0.0,C116405959,1278316.93,2015268.46,0,0
380,CASH_OUT,179198.97,C856992937,0.0,0.0,C328916762,1604537.68,1783736.65,0,0
38,TRANSFER,518281.87,C39060780,0.0,0.0,C1243272874,691805.18,1210087.05,0,0
283,CASH_IN,27220.16,C1186117935,20558.0,47778.16,C2060748686,0.0,0.0,0,0
308,PAYMENT,8375.18,C29902582,42540.0,34164.82,M1679735883,0.0,0.0,0,0
375,CASH_OUT,88387.84,C1084305107,0.0,0.0,C1071747605,1309371.4,1397759.24,0,0
47,CASH_IN,8237.95,C1012855005,2179261.49,2187499.44,C388105260,237854.38,54829.99,0,0
284,CASH_OUT,39431.6,C1171721776,0.0,0.0,C1820852843,7956214.4,7995646.0,0,0
180,CASH_OUT,262755.31,C9001745,60555.0,0.0,C1902297168,2557.37,265312.68,0,0
297,CASH_OUT,220254.57,C383450306,0.0,0.0,C406774892,783919.48,1004174.05,0,0
378,CASH_OUT,238713.27,C1371659675,0.0,0.0,C565959892,242168.14,480881.4,0,0
570,CASH_IN,141385.57,C33552071,751023.13,892408.7,C1397587976,5461221.64,5319836.07,0,0
522,CASH_OUT,201943.34,C1500951250,80326.0,0.0,C521023096,2366634.71,2568578.05,0,0
187,CASH_OUT,247126.15,C1171828550,30451.0,0.0,C456290996,0.0,247126.15,0,0
357,PAYMENT,43341.97,C1647955054,0.0,0.0,M1940568166,0.0,0.0,0,0
226,PAYMENT,27014.33,C1946302475,0.0,0.0,M496721005,0.0,0.0,0,0
9,PAYMENT,7415.77,C1147769947,0.0,0.0,M1102329648,0.0,0.0,0,0
10,CASH_IN,225359.73,C1766320983,538378.53,763738.26,C1739267259,236137.56,557106.94,0,0
47,TRANSFER,247776.18,C728922527,107495.0,0.0,C1462437744,0.0,247776.18,0,0
400,CASH_OUT,13102.09,C548998656,0.0,0.0,C1085485781,631147.42,644249.51,0,0
211,CASH_IN,18713.68,C1530725081,855.0,19568.68,C1679122482,4167985.31,4149271.62,0,0
183,TRANSFER,400393.33,C1272504335,287.0,0.0,C289601553,0.0,400393.33,0,0
283,CASH_IN,63956.63,C1584881015,1743291.15,1807247.78,C1339395516,1748141.85,1684185.23,0,0
681,PAYMENT,8774.16,C491824512,518955.55,510181.4,M659411137,0.0,0.0,0,0
43,CASH_OUT,181785.85,C1318477529,20126.0,0.0,C403455066,21437.4,397210.86,0,0
404,CASH_OUT,121283.16,C1348126089,0.0,0.0,C95795727,335728.3,457011.46,0,0
378,PAYMENT,14615.5,C1326855547,0.0,0.0,M1535303265,0.0,0.0,0,0
401,PAYMENT,50331.13,C309365945,0.0,0.0,M1330344916,0.0,0.0,0,0
299,CASH_IN,45761.12,C1890697267,11356640.05,11402401.17,C1095518292,1044494.58,998733.46,0,0
495,PAYMENT,1111.44,C1990990756,71221.2,70109.76,M475678136,0.0,0.0,0,0
307,CASH_OUT,49282.76,C1051594786,106204.0,56921.24,C157124540,1515386.47,1564669.22,0,0
330,CASH_IN,75810.35,C364124896,1256738.99,1332549.34,C175035641,315663.69,239853.34,0,0
137,PAYMENT,24439.88,C1212384995,138302.98,113863.1,M1683555777,0.0,0.0,0,0
332,PAYMENT,18153.34,C794659245,555262.73,537109.39,M254804752,0.0,0.0,0,0
372,PAYMENT,7306.71,C1093387412,0.0,0.0,M818046656,0.0,0.0,0,0
236,CASH_IN,314547.46,C1125327081,6246001.65,6560549.11,C1277397183,793150.53,638400.56,0,0
345,CASH_OUT,109935.93,C1326005096,0.0,0.0,C873922183,4364543.95,4474479.87,0,0
129,CASH_IN,9315.1,C261307726,1304.0,10619.1,C602948520,444562.96,435247.85,0,0
372,PAYMENT,8602.41,C1284792545,0.0,0.0,M765428753,0.0,0.0,0,0
286,CASH_IN,76860.1,C1435333466,1938681.83,2015541.92,C1158294721,9412134.04,9335273.95,0,0
281,CASH_OUT,260968.61,C748625878,33595.0,0.0,C1978457654,502376.89,763345.49,0,0
239,DEBIT,2831.69,C2017795303,23643.89,20812.2,C2028751739,371895.59,374727.28,0,0
398,PAYMENT,30559.9,C342778876,0.0,0.0,M1886411695,0.0,0.0,0,0
164,PAYMENT,7198.51,C580812997,125340.76,118142.25,M1455501256,0.0,0.0,0,0
354,CASH_OUT,91961.03,C706164452,0.0,0.0,C1925245533,1155489.96,1247451.0,0,0
43,TRANSFER,60329.3,C915040652,0.0,0.0,C1024564205,111369.47,171698.77,0,0
260,CASH_OUT,69277.23,C795797829,303873.0,234595.77,C240220886,163880.56,233157.79,0,0
162,CASH_OUT,147789.99,C2019856760,1624.0,0.0,C1915988697,580599.64,728389.63,0,0
20,PAYMENT,4340.58,C90548982,277770.76,273430.19,M1985001290,0.0,0.0,0,0
188,CASH_OUT,62344.21,C1693970787,529.0,0.0,C1984129575,129236.0,191580.21,0,0
305,CASH_OUT,220012.26,C410686325,30655.0,0.0,C1703896353,229037.79,449050.05,0,0
143,PAYMENT,10275.16,C611428276,10014.0,0.0,M1839211272,0.0,0.0,0,0
13,CASH_OUT,244968.94,C890856270,67387.0,0.0,C1998741793,2859337.34,4639467.62,0,0
134,CASH_OUT,376371.31,C2046319750,0.0,0.0,C1947312557,1696190.38,2072561.69,0,0
373,CASH_OUT,264452.98,C311197479,0.0,0.0,C1202082876,1932055.07,2196508.05,0,0
323,CASH_IN,14851.11,C791739937,40489.0,55340.11,C1251975874,0.0,0.0,0,0
131,CASH_OUT,209254.07,C1526385752,307.0,0.0,C671963627,0.0,209254.07,0,0
138,CASH_IN,33464.88,C1359277537,16825823.79,16859288.67,C1861433689,1620919.89,1587455.0,0,0
282,PAYMENT,25925.55,C1909641218,0.0,0.0,M1654538781,0.0,0.0,0,0
353,CASH_OUT,321821.88,C1275678548,466.0,0.0,C460670283,0.0,321821.88,0,0
400,PAYMENT,18491.61,C995453999,0.0,0.0,M1447917893,0.0,0.0,0,0
38,TRANSFER,673753.04,C2084615601,51910.39,0.0,C555465845,1120817.79,1794570.83,0,0
185,CASH_OUT,442883.17,C928863688,60723.0,0.0,C24433850,0.0,442883.17,0,0
160,CASH_IN,99949.76,C1828860293,901929.02,1001878.77,C201769895,8054001.88,7954052.13,0,0
34,CASH_IN,169391.51,C1518391006,5088171.99,5257563.5,C293514314,1552795.66,1689456.08,0,0
215,CASH_IN,137784.81,C2007414549,9751069.11,9888853.92,C629297791,317232.57,179447.76,0,0
137,PAYMENT,16768.12,C1365551175,867144.81,850376.69,M143601872,0.0,0.0,0,0
334,PAYMENT,12707.36,C908416922,319.0,0.0,M1711336416,0.0,0.0,0,0
40,PAYMENT,17242.46,C959082530,126956.51,109714.05,M701830427,0.0,0.0,0,0
206,CASH_IN,214355.3,C856158419,3492171.88,3706527.19,C648841631,1095761.65,881406.35,0,0
229,PAYMENT,36671.88,C1918293874,2197.0,0.0,M528251614,0.0,0.0,0,0
263,CASH_OUT,51870.69,C882208215,29320.0,0.0,C1053136158,0.0,51870.69,0,0
165,CASH_IN,37466.0,C650049079,3435300.27,3472766.27,C724801291,236881.86,199415.86,0,0
33,CASH_OUT,96553.04,C1551843464,0.0,0.0,C1958264644,97461.28,194014.33,0,0
331,TRANSFER,891156.91,C283992638,0.0,0.0,C1526128272,2260206.25,3151363.16,0,0
255,CASH_IN,354057.77,C1143375153,2038404.46,2392462.22,C1803507324,4707156.29,4353098.52,0,0
210,PAYMENT,7101.72,C709831802,587476.0,580374.28,M1910088493,0.0,0.0,0,0
38,CASH_IN,195061.74,C1264003076,17822710.74,18017772.48,C737293039,687003.86,291095.72,0,0
279,CASH_OUT,115689.26,C1929826183,64686.0,0.0,C1222048885,703870.67,819559.92,0,0
159,CASH_IN,33113.53,C1198160594,3097359.09,3130472.63,C1900056620,521483.67,488370.14,0,0
164,CASH_IN,8071.81,C1689027901,15805481.72,15813553.53,C1828594509,1210766.24,1202694.43,0,0
162,CASH_IN,93007.1,C459981976,568.0,93575.1,C93601085,10917.4,0.0,0,0
544,PAYMENT,27706.52,C1120974879,282049.61,254343.1,M342150880,0.0,0.0,0,0
393,CASH_IN,109066.26,C1933989074,8000499.95,8109566.22,C30430121,1052519.34,943453.07,0,0
135,TRANSFER,222331.6,C40996497,70195.0,0.0,C1233482181,0.0,222331.6,0,0
337,CASH_IN,229983.4,C806195262,3272363.98,3502347.38,C1483718382,671849.35,441865.95,0,0
36,CASH_IN,255765.64,C2120366990,1604009.69,1859775.33,C1075798794,2986697.0,2730931.36,0,0
255,PAYMENT,4907.41,C3266754,0.0,0.0,M1981646308,0.0,0.0,0,0
143,PAYMENT,27301.57,C1078228626,75681.58,48380.01,M983353492,0.0,0.0,0,0
40,CASH_OUT,17631.52,C1228853250,0.0,0.0,C386279372,674466.04,692097.56,0,0
142,PAYMENT,2921.64,C86857305,0.0,0.0,M954154233,0.0,0.0,0,0
259,PAYMENT,12124.08,C510118581,3491.0,0.0,M1029560645,0.0,0.0,0,0
393,CASH_OUT,58145.06,C1106993505,10289.0,0.0,C1004695093,0.0,58145.06,0,0
359,PAYMENT,7988.37,C1231881949,984.0,0.0,M2003293778,0.0,0.0,0,0
257,TRANSFER,400338.92,C159443913,3178.0,0.0,C1591934154,11291226.75,11851404.83,0,0
299,CASH_IN,98961.46,C1748651852,24334.0,123295.46,C1845908695,0.0,0.0,0,0
567,PAYMENT,25205.54,C1611165314,248648.0,223442.46,M561972921,0.0,0.0,0,0
404,CASH_OUT,87449.41,C1054735682,57173.0,0.0,C1870020447,0.0,87449.41,0,0
19,CASH_IN,392430.32,C1660687360,10772.0,403202.32,C984992887,0.0,0.0,0,0
260,CASH_OUT,32192.5,C1557375633,538872.0,506679.5,C953105642,0.0,32192.5,0,0
12,CASH_IN,187305.6,C919208619,1655913.95,1843219.55,C1075798794,2393468.61,2206163.01,0,0
43,CASH_IN,338317.99,C893015007,5684919.58,6023237.58,C1808051559,3108315.14,2769997.15,0,0
236,CASH_OUT,262762.11,C2105700455,15122.0,0.0,C1260875221,0.0,262762.11,0,0
157,CASH_OUT,253512.08,C2030325810,0.0,0.0,C1221437503,927658.89,1181170.97,0,0
47,CASH_OUT,10174.69,C1454926291,38439.43,28264.74,C1936349950,61279.35,71454.03,0,0
233,PAYMENT,32162.31,C2123026329,410553.0,378390.69,M691606631,0.0,0.0,0,0
135,CASH_IN,262509.4,C1449939113,10474.0,272983.4,C1338263130,4647829.47,4385320.07,0,0
164,TRANSFER,138816.27,C1097899123,0.0,0.0,C75331398,378769.85,517586.12,0,0
358,PAYMENT,28484.99,C455333453,462670.0,434185.01,M193647508,0.0,0.0,0,0
283,PAYMENT,9524.94,C1015689715,19974.0,10449.06,M1379490570,0.0,0.0,0,0
214,CASH_IN,231935.51,C1311600901,29319289.6,29551225.11,C1770368035,1005122.87,773187.36,0,0
589,CASH_OUT,298645.46,C1931571115,156529.56,0.0,C2015053689,3798529.49,4097174.95,0,0
182,PAYMENT,11060.52,C1863853255,72683.42,61622.91,M22269326,0.0,0.0,0,0
203,PAYMENT,888.7,C54055605,108609.16,107720.46,M1855012213,0.0,0.0,0,0
138,CASH_OUT,221462.14,C2048415802,0.0,0.0,C969739587,2433464.76,2654926.9,0,0
187,CASH_OUT,3350.9,C1662570126,0.0,0.0,C201314864,237978.33,241329.23,0,0
286,CASH_OUT,123186.62,C1621398997,0.0,0.0,C747323297,1617116.47,1740303.09,0,0
250,CASH_IN,14061.08,C635479841,11379588.54,11393649.62,C839278820,371433.12,357372.04,0,0
304,PAYMENT,10374.22,C1709287253,67186.0,56811.78,M119919298,0.0,0.0,0,0
141,CASH_OUT,309518.68,C946016325,75621.0,0.0,C1970687623,109195.78,418714.45,0,0
321,PAYMENT,4914.84,C1488467625,65429.0,60514.16,M2146216087,0.0,0.0,0,0
202,CASH_OUT,107337.97,C706324225,322587.0,215249.03,C454442236,815100.07,922438.04,0,0
235,TRANSFER,714737.79,C551248099,16451.0,0.0,C1853625767,0.0,714737.79,0,0
205,CASH_OUT,316644.82,C165216222,535.0,0.0,C180994921,651466.73,968111.55,0,0
137,CASH_OUT,162413.25,C1330692741,0.0,0.0,C1077045408,242076.77,404490.02,0,0
396,CASH_OUT,445764.24,C1508442575,0.0,0.0,C1312596375,1928707.12,2374471.36,0,0
350,TRANSFER,200734.25,C825345669,0.0,0.0,C268257979,303112.84,503847.1,0,0
260,CASH_OUT,67741.86,C783641511,0.0,0.0,C1586057804,10451238.99,10518980.85,0,0
212,CASH_OUT,219462.55,C436678113,0.0,0.0,C1230082414,5115314.46,5334777.01,0,0
160,CASH_OUT,49974.16,C128675670,0.0,0.0,C138647064,491989.9,541964.06,0,0
129,CASH_OUT,179381.96,C1633243915,18616.0,0.0,C1353231464,0.0,315610.66,0,0
19,PAYMENT,1593.49,C162358335,0.0,0.0,M1545986260,0.0,0.0,0,0
376,PAYMENT,1384.98,C1386977734,0.0,0.0,M1835997580,0.0,0.0,0,0
330,CASH_IN,134230.03,C2128696960,4285926.14,4420156.17,C1075096832,217300.04,83070.01,0,0
45,PAYMENT,5696.56,C1422125640,0.0,0.0,M465353115,0.0,0.0,0,0
398,PAYMENT,31096.85,C1087777033,11038.0,0.0,M1023481798,0.0,0.0,0,0
372,CASH_OUT,239164.62,C567897038,0.0,0.0,C430297911,3084442.3,3323606.92,0,0
17,CASH_IN,197799.15,C1217250155,21209.0,219008.15,C1290300603,0.0,0.0,0,0
156,PAYMENT,1812.74,C1934560388,0.0,0.0,M1747170064,0.0,0.0,0,0
255,CASH_IN,118716.34,C1944685806,41677.0,160393.34,C1835351318,14661.76,0.0,0,0
213,PAYMENT,1999.36,C1616610581,56827.0,54827.64,M1194823240,0.0,0.0,0,0
154,CASH_IN,115411.1,C942267535,5099143.69,5214554.79,C1491284882,478000.62,362589.52,0,0
399,CASH_OUT,7979.25,C2113933345,0.0,0.0,C1490038266,376343.46,384322.72,0,0
229,CASH_OUT,48898.81,C560009052,0.0,0.0,C392163349,5860947.24,5909846.05,0,0
595,CASH_OUT,290951.37,C1764077674,5028.0,0.0,C1137200426,1570964.92,1861916.29,0,0
350,CASH_OUT,330723.38,C77530017,62567.0,0.0,C933523478,98413.84,429137.23,0,0
212,PAYMENT,2504.84,C456005096,11235.0,8730.16,M833319255,0.0,0.0,0,0
355,PAYMENT,26632.12,C950666435,0.0,0.0,M24934776,0.0,0.0,0,0
335,CASH_IN,167819.74,C1579300369,24076587.65,24244407.39,C837279106,414036.33,246216.59,0,0
184,PAYMENT,18031.27,C88026681,418390.06,400358.79,M194167044,0.0,0.0,0,0
139,CASH_OUT,150307.31,C230738605,0.0,0.0,C1524851381,427520.25,577827.56,0,0
404,PAYMENT,6544.92,C1153425777,17732.0,11187.08,M1024422271,0.0,0.0,0,0
136,CASH_OUT,29520.07,C700444273,0.0,0.0,C318520534,97726.61,127246.68,0,0
203,TRANSFER,260204.48,C452322237,0.0,0.0,C841839331,543503.75,803708.22,0,0
263,CASH_OUT,180072.97,C1325379440,0.0,0.0,C2144726711,935429.15,1115502.12,0,0
14,CASH_OUT,111672.66,C1654782446,216364.64,104691.98,C222669322,1285832.73,1397505.39,0,0
34,PAYMENT,18760.17,C585286701,0.0,0.0,M174109145,0.0,0.0,0,0
594,CASH_OUT,76074.85,C546315662,0.0,0.0,C1629828919,112836.84,188911.69,0,0
253,CASH_OUT,286333.0,C549934242,866.0,0.0,C502931950,117014.39,403347.4,0,0
139,CASH_IN,218184.8,C889178155,101.0,218285.8,C1045101840,2785969.62,2567784.82,0,0
305,CASH_IN,480625.59,C619360990,200530.0,681155.59,C1810360385,217453.81,0.0,0,0
254,CASH_OUT,523820.39,C1755768661,0.0,0.0,C1520113535,1697843.64,2221664.04,0,0
278,CASH_OUT,52348.63,C1355332190,21391.0,0.0,C1414129884,1302341.68,1354690.31,0,0
255,CASH_OUT,117174.85,C502532257,0.0,0.0,C1167337612,385002.66,502177.51,0,0
399,PAYMENT,52722.13,C2070393718,15089.0,0.0,M687240483,0.0,0.0,0,0
280,PAYMENT,32.13,C981083255,0.0,0.0,M1258898341,0.0,0.0,0,0
137,PAYMENT,21750.6,C2134801440,0.0,0.0,M1304531683,0.0,0.0,0,0
205,PAYMENT,13536.52,C960588310,0.0,0.0,M1196642823,0.0,0.0,0,0
251,CASH_OUT,138957.97,C1187416479,20649.0,0.0,C344219191,3000439.47,3139397.44,0,0
208,PAYMENT,4529.52,C221033006,5045.0,515.48,M2138744159,0.0,0.0,0,0
282,CASH_OUT,268638.25,C933350602,119154.0,0.0,C829038859,336173.13,705627.52,0,0
346,PAYMENT,24584.51,C437748178,0.0,0.0,M2127706442,0.0,0.0,0,0
159,CASH_OUT,216301.52,C435713667,0.0,0.0,C210851774,3160702.58,3377004.1,0,0
301,CASH_OUT,483985.49,C1861603636,0.0,0.0,C676101291,2854502.55,3338488.04,0,0
160,CASH_IN,12773.17,C1440762909,8256555.83,8269329.0,C163739562,1048810.09,1036036.92,0,0
286,PAYMENT,24008.94,C253354449,0.0,0.0,M372452769,0.0,0.0,0,0
377,CASH_IN,75230.38,C1220151744,228471.0,303701.38,C1178610862,33635.78,0.0,0,0
161,CASH_OUT,172410.46,C649244825,37790.0,0.0,C236964051,588969.38,761379.84,0,0
307,PAYMENT,2105.01,C2001416483,9014.0,6908.99,M48114929,0.0,0.0,0,0
232,CASH_IN,2028.41,C624555676,21926.0,23954.41,C639377486,1881394.54,1879366.13,0,0
378,CASH_IN,281207.46,C1460157925,1026745.42,1307952.87,C1805332496,4224312.57,3943105.11,0,0
350,CASH_OUT,78523.23,C1443119057,15074.0,0.0,C668171404,560311.18,638834.41,0,0
230,CASH_OUT,32463.34,C177576966,0.0,0.0,C1418279525,232775.61,265238.94,0,0
183,CASH_OUT,23668.8,C59106117,0.0,0.0,C410294689,286764.12,310432.92,0,0
182,PAYMENT,1174.18,C2032834779,157794.0,156619.82,M230348622,0.0,0.0,0,0
439,CASH_IN,241446.64,C989993547,10259747.41,10501194.04,C1895890046,2212779.96,1971333.33,0,0
40,CASH_OUT,157512.71,C1829603031,412946.0,255433.29,C1673710850,17270.31,174783.02,0,0
252,PAYMENT,74269.5,C2033934159,615351.24,541081.73,M1911292299,0.0,0.0,0,0
328,TRANSFER,2156423.86,C1511651415,0.0,0.0,C513122168,2834262.7,4990686.56,0,0
251,PAYMENT,13871.19,C1582006690,360727.6,346856.41,M44809285,0.0,0.0,0,0
135,CASH_IN,261171.84,C1583398870,4716155.11,4977326.95,C801984124,1421476.92,1259731.1,0,0
353,PAYMENT,24267.69,C1863216107,0.0,0.0,M1533271994,0.0,0.0,0,0
429,CASH_IN,79754.37,C51708480,920442.06,1000196.43,C190326734,1735812.2,1656057.83,0,0
159,PAYMENT,17936.12,C1421366197,20978.0,3041.88,M1734949391,0.0,0.0,0,0
15,CASH_OUT,109987.02,C1765272810,0.0,0.0,C1362468742,154868.32,264855.33,0,0
156,PAYMENT,2750.99,C757589120,194151.81,191400.82,M55259255,0.0,0.0,0,0
14,TRANSFER,1340757.6,C1409976653,0.0,0.0,C15597197,1754766.82,3095524.42,0,0
255,CASH_IN,331310.42,C692708380,4467187.57,4798497.99,C1512450018,490242.22,158931.8,0,0
228,PAYMENT,194.5,C1731220165,0.0,0.0,M1465115834,0.0,0.0,0,0
138,PAYMENT,1135.12,C386360182,0.0,0.0,M200551187,0.0,0.0,0,0
304,PAYMENT,11364.56,C1974764952,12838.0,1473.44,M984374607,0.0,0.0,0,0
138,PAYMENT,2492.93,C488218257,0.0,0.0,M2081785870,0.0,0.0,0,0
14,CASH_IN,33815.68,C289546979,52827.0,86642.68,C158454837,2545352.68,2511537.0,0,0
406,PAYMENT,18793.93,C1077615461,206162.14,187368.2,M1555300753,0.0,0.0,0,0
209,PAYMENT,1506.22,C952719743,99413.0,97906.78,M514583240,0.0,0.0,0,0
213,CASH_IN,1962.32,C204063422,1636596.08,1638558.4,C435442840,121669.32,119707.0,0,0
18,PAYMENT,29133.02,C8442321,56679.0,27545.98,M1112058092,0.0,0.0,0,0
182,PAYMENT,17650.99,C276062312,482748.05,465097.06,M1583084369,0.0,0.0,0,0
12,PAYMENT,12628.11,C263832604,0.0,0.0,M1197985431,0.0,0.0,0,0
258,CASH_OUT,14486.99,C1028014429,0.0,0.0,C870028390,158899.42,173386.41,0,0
681,CASH_OUT,25472.63,C1855110422,61669.0,36196.37,C2017694378,8077163.85,8102636.48,0,0
376,CASH_OUT,71830.81,C691376355,0.0,0.0,C163750160,243365.09,315195.9,0,0
683,CASH_OUT,513685.19,C456139586,0.0,0.0,C558120087,1976104.7,2489789.89,0,0
180,TRANSFER,1569645.63,C497217070,50099.0,0.0,C649829199,0.0,1569645.63,0,0
592,CASH_OUT,112195.68,C649188274,19451.0,0.0,C936790367,9521020.07,9633215.75,0,0
403,CASH_IN,30852.65,C242886521,471.0,31323.65,C1525642690,777298.5,746445.85,0,0
308,CASH_IN,284298.18,C869443275,6575072.28,6859370.46,C1232380845,686722.44,402424.26,0,0
205,CASH_OUT,7298.4,C1325349328,10642.0,3343.6,C742486794,568399.11,575697.51,0,0
377,CASH_IN,94197.66,C562644420,549979.87,644177.53,C1799153610,1287016.21,1192818.56,0,0
12,CASH_OUT,233299.34,C628380214,710567.99,477268.65,C197146622,0.0,130604.03,0,0
375,CASH_IN,24496.96,C200658381,2849919.3,2874416.27,C1277567129,551503.36,527006.4,0,0
403,PAYMENT,52613.55,C2133787272,0.0,0.0,M707627959,0.0,0.0,0,0
237,PAYMENT,5589.54,C1247810217,0.0,0.0,M1208103647,0.0,0.0,0,0
394,CASH_OUT,324130.5,C1122526074,146730.0,0.0,C99551705,0.0,324130.5,0,0
186,CASH_OUT,154004.31,C38183408,31953.0,0.0,C728680020,107196.0,261200.31,0,0
45,TRANSFER,255325.79,C995913225,20191.0,0.0,C535403508,202926.97,458252.75,0,0
351,CASH_OUT,28135.97,C12306878,539076.49,510940.52,C1916675106,2223929.86,2252065.83,0,0
380,PAYMENT,7999.5,C1413712363,54128.0,46128.5,M955920259,0.0,0.0,0,0
328,CASH_OUT,50307.26,C1224945763,25725.0,0.0,C1607919260,0.0,50307.26,0,0
15,CASH_OUT,49330.98,C246830801,0.0,0.0,C1326829977,1130821.99,1180152.98,0,0
661,CASH_OUT,191710.0,C69692617,86485.91,0.0,C145776496,229529.0,421239.0,0,0
160,TRANSFER,311629.44,C1282675849,0.0,0.0,C1670236553,1378622.57,1690252.01,0,0
11,CASH_IN,251989.66,C405316290,49701.0,301690.66,C1592415783,628182.57,376192.91,0,0
34,CASH_OUT,10120.68,C512682076,0.0,0.0,C581699441,468891.08,479011.76,0,0
185,CASH_OUT,206490.84,C163703652,4527.0,0.0,C251099773,3866.57,210357.41,0,0
